address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.name,field_office.field_office,field_office.id,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.phone,image_url,name,phone,wikipedia.page_url,wikidata.page_url,osm.url,osm.latitude,osm.longitude,page_updated_date,population.male.allowed,population.male.criminal,population.male.non_criminal,population.female.allowed,population.female.criminal,population.female.non_criminal,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,facility_type.id,facility_type.housing.mandatory,facility_type.housing.guaranteed_min,facility_type.description,facility_type.expanded_name,inspection.last_date,inspection.last_rating,avg_stay_length
WY,"",CASPER,82601,1100 BRUCE LANE,Centennial - ERO,Denver Field Office,DEN,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,(720) 873-2899,"",NATRONA COUNTY JAIL,"",https://en.wikipedia.org/wiki/Edward_Eugene_Harper,"",https://www.openstreetmap.org/?mlat=42.8501191&mlon=-106.3251380&zoom=15,42.8501191,-106.3251380,,true,1.69642857142857,4.30654761904763,true,0.339285714285714,0.18452380952381,0.547619047619048,0.410714285714286,0.136904761904762,5.43154761904763,USMS IGA,4.125,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-09-08,Pass,3.94470046082949
NY,"",LOCKPORT,14094,5526 NIAGARA STREET EXTENTION,Buffalo - ERO,Buffalo Field Office,BUF,NY,United States,Buffalo,14202,"250 Delaware Avenue, Floor 7",Upstate New York,Buffalo.Outreach@ice.dhs.gov,(716) 464-5800,"",NIAGARA COUNTY JAIL,"",https://en.wikipedia.org/wiki/Richard_Matt,"",https://www.openstreetmap.org/?mlat=43.1687104&mlon=-78.6965670&zoom=15,43.1687104,-78.6965670,,true,0.0,0.0267857142857143,true,0.0744047619047619,2.38988095238095,0.0,0.0119047619047619,0.0,2.47916666666667,USMS IGA,1.3422619047619,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,,6.55339805825243
MI,United States,Baldwin,49304,1805 W 32ND ST,Detroit - ERO,Detroit Field Office,DET,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,(313) 771-6601,https://www.ice.gov/sites/default/files/2025-06/detFacNorthLake.jpg,NORTH LAKE CORRECTIONAL F,"",https://en.wikipedia.org/wiki/Purgatory_Correctional_Facility,https://www.wikidata.org/wiki/Q28446258,https://www.openstreetmap.org/?mlat=43.9011230&mlon=-85.8517290&zoom=15,43.9011230,-85.8517290,2025-08-07T12:02:20.000000+0000,true,15.3571428571429,77.1994047619046,true,0.133928571428571,0.068452380952381,3.64880952380953,2.10714285714286,4.35416666666667,82.6488095238094,CDF,59.5565476190476,1800,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,,"",20.4317406143345
NV,United States,Pahrump,89060,2190 EAST MESQUITE AVENUE,West Valley City - ERO,Salt Lake City Field Office,SLC,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"",SaltLakeCity.Outreach@ice.dhs.gov,(801) 736-1200,https://www.ice.gov/sites/default/files/images/detention/slc-sncc.jpg,NEVADA SOUTHERN DETENTION CENTER,"",https://en.wikipedia.org/wiki/Southern_Nevada_Correctional_Center,"",https://www.openstreetmap.org/?mlat=36.2087301&mlon=-115.9846140&zoom=15,36.2087301,-115.9846140,2025-02-10T13:48:55.000000+0000,true,216.809523809525,143.181547619048,true,0.303571428571429,0.255952380952381,50.7232142857142,24.6279761904762,28.8869047619048,256.312500000003,USMS CDF,278.080357142858,0,Name derived from listing at https://www.vera.org/ice-detention-trends,United States Marshal Service Contract Detention Facility,2025-03-27,Pass,30.3926757551457
NC,"",CASTLE HAYNE,28429,3950 JUVENILE RD,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,"",NEW HANOVER COUNTY JAIL,"",https://en.wikipedia.org/wiki/List_of_people_executed_by_the_United_States_federal_government,"",https://www.openstreetmap.org/?mlat=34.3557241&mlon=-77.8999864&zoom=15,34.3557241,-77.8999864,,true,1.05357142857143,0.830357142857142,true,0.00892857142857143,0.0208333333333333,0.00297619047619048,0.0178571428571429,0.00892857142857143,1.88392857142857,USMS IGA,1.44642857142857,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-08-22,Pass,2.38345864661654
MN,"",CROOKSTON,56716,816 MARIN AVE SUITE 110,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",NORTHWEST REGIONAL CORRECTIONS CENTER,"",https://en.wikipedia.org/wiki/Northwest_Correctional_Complex,"",https://www.openstreetmap.org/?mlat=47.7739988&mlon=-96.6081167&zoom=15,47.7739988,-96.6081167,,true,0.607142857142857,2.45535714285714,true,0.0892857142857143,0.547619047619048,0.0863095238095238,0.0505952380952381,0.0505952380952381,3.51190476190476,USMS IGA,2.13988095238095,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-10-03,Pass,8.30275229357798
OH,United States,Stryker,43557,3151 ROAD 2425 ROUTE 1,Detroit - ERO,Detroit Field Office,DET,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,(313) 771-6601,https://www.ice.gov/sites/default/files/images/detFacCCNO.png,CORR. CTR OF NORTHWEST OHIO,"","","",https://www.openstreetmap.org/?mlat=41.5036623&mlon=-84.4141164&zoom=15,41.5036623,-84.4141164,2025-05-06T04:24:48.000000+0000,true,7.23214285714286,17.2619047619048,false,1.30654761904762,10.672619047619,2.5327380952381,0.979166666666667,0.979166666666667,31.9821428571428,USMS IGA,27.6755952380952,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,"",32.0888888888889
OK,United States,Cushing,74023,3700 S KINGS HWY,Dallas - ERO,Dallas Field Office,DAL,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"",Dallas.Outreach@ice.dhs.gov,(972) 367-2200,https://www.ice.gov/sites/default/files/2025-08/detFacCimarron.png,CIMMARRON CORR FACILITY,"","","",https://www.openstreetmap.org/?mlat=35.9848686&mlon=-96.7674179&zoom=15,35.9848686,-96.7674179,2025-08-14T10:00:45.000000+0000,false,44.8839285714285,103.401785714285,false,0.0,0.125,8.41964285714286,2.5922619047619,4.125,133.273809523809,USMS IGA,109.779761904761,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,"",19.5944584382872
KY,United States,La Grange,40031,3405 W HWY 146,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,https://www.ice.gov/sites/default/files/images/oldhamCoDetCenter.png,OLDHAM COUNTY DETENTION CENTER,(502) 222-3500,https://en.wikipedia.org/wiki/List_of_law_enforcement_agencies_in_Kentucky,"",https://www.openstreetmap.org/?mlat=38.4075527&mlon=-85.3788246&zoom=15,38.4075527,-85.3788246,2025-05-06T04:21:45.000000+0000,true,29.7648809523809,24.5267857142857,true,0.116071428571429,1.47916666666667,5.08630952380953,3.70833333333333,3.80952380952381,43.282738095238,USMS IGA,42.3690476190475,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-06-26,Pass,14.0166852057842
FL,"",ORLANDO,32839,3855 SOUTH JOHN YOUNG PARKWAY,Plantation - ERO,Miami Field Office,MIA,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,(954) 236-4900,"",ORANGE COUNTY JAIL (FL),"",https://en.wikipedia.org/wiki/Jennifer_Fichter,"",https://www.openstreetmap.org/?mlat=28.5421109&mlon=-81.3790304&zoom=15,28.5421109,-81.3790304,,true,5.72023809523814,11.9047619047619,true,0.75297619047619,2.18154761904762,0.151785714285714,0.0476190476190476,0.0952380952380952,20.2648809523812,USMS IGA,12.014880952381,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-08-15,Pass,2.24147157190635
NY,United States,Goshen,10924,110 Wells Farm Road,New York - ERO,New York City Field Office,NYC,NY,United States,New York,10278,"26 Federal Plaza 9th Floor, Suite 9-110","",NewYork.Outreach@ice.dhs.gov,(212) 436-9315,https://www.ice.gov/assets/pages/detention/facilities/orangeCoJail.png,ORANGE COUNTY JAIL (NY),"",https://en.wikipedia.org/wiki/Mark_St._John,"",https://www.openstreetmap.org/?mlat=41.4021497&mlon=-74.3242129&zoom=15,41.4021497,-74.3242129,2025-07-03T05:40:09.000000+0000,true,77.547619047619,48.4464285714285,true,0.0,0.0,13.9285714285714,14.2172619047619,9.01190476190476,88.8363095238094,IGSA,82.0297619047618,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2024-12-12,Pass,45.6988950276243
NM,United States,Chaparral,88081,26 McGregor Range Road,El Paso - ERO,El Paso Field Office,ELP,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"",ElPaso.Outreach@ice.dhs.gov,(915) 225-1901,https://www.ice.gov/sites/default/files/images/detention/otrpcnm.jpg,OTERO COUNTY PROCESSING CENTER,"",https://en.wikipedia.org/wiki/Otero_County_Prison_Facility,"",https://www.openstreetmap.org/?mlat=32.0238696&mlon=-106.4089500&zoom=15,32.0238696,-106.4089500,2025-04-14T07:16:06.000000+0000,true,179.452380952381,537.095238095239,true,11.9464285714286,148.181547619046,25.8303571428571,25.5416666666667,45.8720238095238,779.431547619056,DIGSA,705.809523809527,500,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2024-11-07,Pass,33.889973038901
MO,"",GAINESVILLE,65655,1818 COUNTY ROAD 806,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,"",OZARK COUNTY SHERIFF'S OFFICE,"","","",https://www.openstreetmap.org/?mlat=36.6031184&mlon=-92.4282170&zoom=15,36.6031184,-92.4282170,,false,2.39583333333334,2.15476190476191,false,0.0119047619047619,0.00595238095238095,0.324404761904762,0.538690476190476,0.574404761904762,3.13095238095242,IGSA,3.99404761904766,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,1.63483146067416
AL,"",CARROLLTON,35447,188 CEMETERY ST,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",PICKENS COUNTY DET CTR,"","","",https://www.openstreetmap.org/?mlat=33.2617871&mlon=-88.0950263&zoom=15,33.2617871,-88.0950263,,true,13.7470238095239,20.1488095238097,true,2.48511904761905,2.24404761904762,0.449404761904762,0.797619047619047,0.681547619047619,36.6964285714281,IGSA,32.5119047619047,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2024-08-08,Pass,3.23007518796992
SD,United States,Rapid City,57701,307 Saint Joseph St,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/assets/pages/detention/facilities/pennington.jpg,PENNINGTON COUNTY JAIL (SOUTH DAKOTA),"",https://en.wikipedia.org/wiki/Rotary_jail,"",https://www.openstreetmap.org/?mlat=44.0806041&mlon=-103.2280230&zoom=15,44.0806041,-103.2280230,2025-02-10T13:50:29.000000+0000,true,0.845238095238095,1.70535714285714,true,0.0,0.0267857142857143,0.0654761904761905,0.0952380952380952,0.0238095238095238,2.39285714285714,USMS IGA,1.6875,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,Pass,6.83333333333333
MO,United States,Rolla,65401,301 W 2nd,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,https://www.ice.gov/sites/default/files/images/detFacPhelps.png,PHELPS COUNTY JAIL (MO),"",https://en.wikipedia.org/wiki/List_of_museums_in_Missouri,"",https://www.openstreetmap.org/?mlat=37.9509324&mlon=-91.7708076&zoom=15,37.9509324,-91.7708076,2025-08-26T12:36:22.000000+0000,true,6.99107142857143,13.1785714285714,true,0.43452380952381,1.89880952380952,0.139880952380952,0.517857142857143,1.10416666666667,20.7410714285714,USMS IGA,16.2886904761905,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-02-06,"",15.9663212435233
NE,United States,Holdrege,68949,715 5th Avenue,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/assets/pages/detention/facilities/phelpsCoJail.jpg,PHELPS COUNTY JAIL (NE),"",https://en.wikipedia.org/wiki/National_Register_of_Historic_Places_listings_in_Nebraska,"",https://www.openstreetmap.org/?mlat=40.4379956&mlon=-99.3698995&zoom=15,40.4379956,-99.3698995,2025-02-10T13:50:51.000000+0000,true,23.4791666666667,6.00297619047619,true,1.27678571428571,0.342261904761905,2.05952380952381,2.0327380952381,1.22916666666667,25.7797619047619,USMS IGA,26.764880952381,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-02-06,Pass,38.2981132075472
TX,United States,Los Fresnos,78566,27991 BUENA VISTA BOULEVARD,Harlingen - ERO,Harlingen Field Office,HLG,TX,United States,Harlingen,78552,1717 Zoy Street,"",Harlingen.Outreach@ice.dhs.gov,(956) 389-7884,https://www.ice.gov/sites/default/files/images/detention/pic.jpg,PORT ISABEL SPC,"",https://en.wikipedia.org/wiki/Port_Isabel_Detention_Center,"",https://www.openstreetmap.org/?mlat=26.0714502&mlon=-97.4770792&zoom=15,26.0714502,-97.4770792,2025-09-05T04:11:12.000000+0000,true,175.255952380955,908.34226190475,true,0.788690476190475,2.39880952380952,32.7232142857141,39.7678571428569,73.6845238095231,940.610119047607,SPC,775.651785714284,650,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,2025-03-27,Pass,13.0524668169296
PA,United States,Lords Valley,18428,175 PIKE COUNTY BOULEVARD,Philadelphia - ERO,Philadelphia Field Office,PHI,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,(215) 656-7164,https://www.ice.gov/sites/default/files/images/detention/pikcopa.jpg,PIKE COUNTY JAIL,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=41.3675908&mlon=-75.0623947&zoom=15,41.3675908,-75.0623947,2025-02-10T13:51:16.000000+0000,true,74.3779761904762,116.529761904762,false,0.0,0.0446428571428571,13.7470238095238,8.33035714285714,10.8541666666667,158.020833333334,IGSA,152.627976190476,100,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2025-02-27,Pass,43.0820668693009
FL,"",CLEARWATER,33762,14400 49TH STREET NORTH,Plantation - ERO,Miami Field Office,MIA,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,(954) 236-4900,"",PINELLAS COUNTY JAIL,"",https://en.wikipedia.org/wiki/Nick_Hogan,"",https://www.openstreetmap.org/?mlat=27.9658533&mlon=-82.8001026&zoom=15,27.9658533,-82.8001026,,true,5.58630952380962,8.64285714285733,true,0.273809523809524,0.901785714285713,0.0208333333333333,0.0297619047619048,0.0416666666666667,15.3124999999998,USMS IGA,9.64583333333342,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-05-15,Pass,1.69477513227513
LA,United States,Pine Prairie,70576,1133 Hampton Dupre Road,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,https://www.ice.gov/sites/default/files/images/detention/pineprairie.jpg,PINE PRAIRIE ICE PROCESSING CENTER,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=30.7838066&mlon=-92.4254110&zoom=15,30.7838066,-92.4254110,2025-02-24T10:01:38.000000+0000,true,289.997023809532,491.803571428599,false,0.25297619047619,1.23809523809524,54.5952380952378,33.3571428571428,36.9940476190475,658.345238095278,DIGSA,727.080357142913,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-04-10,Pass,11.8068370233103
WY,"",WHEATLAND,82201,850 MAPLE STREET,Centennial - ERO,Denver Field Office,DEN,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,(720) 873-2899,"",PLATTE COUNTY JAIL,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=42.0544240&mlon=-104.9527260&zoom=15,42.0544240,-104.9527260,,true,0.925595238095236,1.03869047619047,true,0.0238095238095238,0.0595238095238095,0.107142857142857,0.0357142857142857,0.0327380952380952,1.8720238095238,USMS IGA,1.69940476190476,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-06-12,Pass,1.90782122905028
MA,United States,Plymouth,02360,26 Long Pond Road,Burlington - ERO,Boston Field Office,BOS,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,(781) 359-7500,https://www.ice.gov/sites/default/files/images/detention/plymoma.jpg,PLYMOUTH COUNTY CORRECTIONAL FACILITY,"",https://en.wikipedia.org/wiki/Plymouth_County_Correctional_Facility,https://www.wikidata.org/wiki/Q7205791,https://www.openstreetmap.org/?mlat=41.9583799&mlon=-70.6673851&zoom=15,41.9583799,-70.6673851,2025-02-10T14:11:52.000000+0000,true,146.136904761905,300.738095238096,false,0.345238095238095,1.01488095238095,33.0833333333333,12.9970238095238,11.7678571428571,390.386904761907,IGSA,306.383928571431,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2024-11-21,Pass,36.7507853403141
TX,United States,Livingston,77351,3400 FM 350 South,Houston - ERO,Houston Field Office,HOU,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,(281) 774-4816,https://www.ice.gov/sites/default/files/images/detention/polkctx.jpg,IAH SECURE ADULT DETENTION FACILITY (POLK),"",https://en.wikipedia.org/wiki/Livingston%2C_Texas,"",https://www.openstreetmap.org/?mlat=30.7110290&mlon=-94.9329898&zoom=15,30.7110290,-94.9329898,2025-02-10T13:46:59.000000+0000,true,146.241071428572,674.568452380954,false,0.0,0.324404761904762,39.7827380952381,32.3720238095238,56.610119047619,692.369047619049,DIGSA,550.827380952381,350,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-02-13,Pass,41.5057366599891
IA,United States,Des Moines,50313,1985 NE 51st Place,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/assets/pages/detention/facilities/polkCountyJail.jpg,POLK COUNTY JAIL,"",https://en.wikipedia.org/wiki/Ben_Easter,"",https://www.openstreetmap.org/?mlat=41.5868654&mlon=-93.6249494&zoom=15,41.5868654,-93.6249494,2025-02-10T13:52:01.000000+0000,true,31.0863095238096,11.0744047619048,true,0.485119047619048,0.598214285714286,2.63392857142857,1.75892857142857,1.7827380952381,37.0684523809524,USMS IGA,37.5684523809524,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-02-16,Fail,27.40036900369
IA,United States,Council Bluffs,51501,1400 Big Lake Road,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/assets/pages/detention/facilities/pottawattamieCoJail.jpg,POTTAWATTAMIE COUNTY JAIL,"",https://en.wikipedia.org/wiki/Pottawattamie_County_Jail,https://www.wikidata.org/wiki/Q7235209,https://www.openstreetmap.org/?mlat=41.2588410&mlon=-95.8519484&zoom=15,41.2588410,-95.8519484,2025-02-27T08:36:08.000000+0000,true,29.5744047619048,5.49107142857143,true,0.87797619047619,0.895833333333333,7.24107142857143,1.65773809523809,1.35714285714286,26.5833333333334,USMS IGA,31.1607142857143,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-10-24,Pass,21.4225352112676
TX,United States,Alvarado,76009,1209 Sunflower Ln,Dallas - ERO,Dallas Field Office,DAL,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"",Dallas.Outreach@ice.dhs.gov,(972) 367-2200,https://www.ice.gov/sites/default/files/images/detention/pdcDetentionFacility.jpg,PRAIRIELAND DETENTION CENTER,"",https://en.wikipedia.org/wiki/July_4th%2C_2025_Alvarado_ICE_Attack,"",https://www.openstreetmap.org/?mlat=32.4095565&mlon=-97.2102881&zoom=15,32.4095565,-97.2102881,2025-08-18T09:42:13.000000+0000,true,280.982142857147,467.666666666683,true,26.6577380952381,48.5565476190474,72.3214285714283,45.1696428571427,37.6904761904761,668.681547619059,DIGSA,608.59226190478,525,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2024-12-19,Pass,21.5687551525144
TN,"",COOKEVILLE,38501,421 E SPRING ST,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",PUTNAM COUNTY SHERIFF,"","",https://www.wikidata.org/wiki/Q131743410,https://www.openstreetmap.org/?mlat=36.1623886&mlon=-85.4997057&zoom=15,36.1623886,-85.4997057,,false,3.12202380952382,2.58333333333333,false,0.0267857142857143,0.00297619047619048,0.0238095238095238,0.0238095238095238,0.0148809523809524,5.6726190476191,USMS IGA,3.78571428571431,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,,2.41432225063939
GA,"",LOVEJOY,30250,11866 Hastings Bridge Road,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,"",ROBERT A DEYTON DETENTION FACILITY,"","","",https://www.openstreetmap.org/?mlat=33.4362245&mlon=-84.3143675&zoom=15,33.4362245,-84.3143675,,true,3.56250000000001,3.13095238095239,true,0.0119047619047619,0.0,0.0297619047619048,0.0416666666666667,0.0,6.63392857142865,USMS CDF,5.81547619047625,,Name derived from listing at https://www.vera.org/ice-detention-trends,United States Marshal Service Contract Detention Facility,,Pass,2.40658174097665
TX,United States,Laredo,78046,1001 San Rio Boulevard,Harlingen - ERO,Harlingen Field Office,HLG,TX,United States,Harlingen,78552,1717 Zoy Street,"",Harlingen.Outreach@ice.dhs.gov,(956) 389-7884,https://www.ice.gov/sites/default/files/images/detention/sa-rg.jpg,RIO GRANDE DETENTION CENTER,"",https://en.wikipedia.org/wiki/Rio_Grande_Detention_Center,https://www.wikidata.org/wiki/Q28446259,https://www.openstreetmap.org/?mlat=27.5075005&mlon=-99.5069922&zoom=15,27.5075005,-99.5069922,2025-02-10T14:18:07.000000+0000,true,49.2886904761905,581.41071428571,false,0.25297619047619,0.255952380952381,3.68452380952381,11.1547619047619,30.8988095238095,585.470238095234,USMS CDF,428.315476190475,275,Name derived from listing at https://www.vera.org/ice-detention-trends,United States Marshal Service Contract Detention Facility,2025-01-09,Pass,38.6523099133782
