_repaired_record,address.administrative_area,address.country,address.locality,address.other_localities,address.other_postal_codes,address.other_streets,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.source_urls,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,inspection.details.0.date,inspection.details.0.url,inspection.details.0.text,image_url,osm.latitude,osm.longitude,osm.url,name,other_names,other_phones,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,source_urls,vera_id,wikipedia.page_url,wikidata.page_url
true,KY,United States,Newport,"","",601 Central Avenue,41071,601 CENTRAL AVE,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",Scheduled FY26,"",,,,https://www.ice.gov/sites/default/files/images/detFacCampbellCoKY.jpg,39.0887186,-84.4969756,https://www.openstreetmap.org/way/665246256,CAMPBELL CO DET CTR,"","",2026-02-05T05:06:54.000000+0000,(859) 431-4611,63.126262626,true,3.740157,22.551181,true,25.874016,87.937008,63.559055,0,8.23622,9.598425,16.244094,106.023622,98.425197,24.850394,9.614173,7.212598,25.87401687.9370083.74015722.551181,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=0&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/campbell-county-detention-center","","",""
true,VA,United States,Bowling Green,"","",11093 SW Lewis Memorial Dr,22427,11093 SW LEWIS MEMORIAL DRIVE,VA,United States,Chantilly,20598-5216,14797 Murdock Street Mail Stop 5216,District of Columbia and Virginia,Washington.Outreach@ice.dhs.gov,Washington Field Office,WAS,Chantilly - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(703) 633-2100,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-04-17 00:00:00,Pass,"Sep. 17-19, 2019","","",https://www.ice.gov/sites/default/files/images/detention/PCRJBVA_0.jpg,38.0498524,-77.3469994,https://www.openstreetmap.org/?mlat=38.0498524&mlon=-77.3469994,CAROLINE DETENTION FACILITY,"","",2025-12-16T13:24:11.000000+0000,"",51.485607009,true,4.559055,9.866142,true,106.590551,224.905512,160.15748,224,72.181102,30.031496,27.606299,216.102362,118.259843,109.275591,60,58.385827,106.590551224.9055124.5590559.866142,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=0&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/caroline-detention-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,MT,"",GREAT FALLS,"","","",59404,3800 ULM NORTH FRONTAGE ROAD,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2023-10-26 00:00:00,Fail,"Oct. 24-26, 2023","","","",47.4603145,-111.4044350,https://www.openstreetmap.org/way/5426461,"CASCADE COUNTY JAIL, MT","","",,"",6,false,0,0,true,0.834646,3.015748,2.283465,,0.543307,0.11811,0.858268,2.330709,1.409449,1.582677,0.543307,0.314961,0.8346463.01574800,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_museums_in_Montana,""
false,NE,"",PLATTSMOUTH,"","","",68048,336 MAIN STREET,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(612) 409-7799,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,"Feb. 25-27, 2014","","","",41.0112468,-95.8831012,https://www.openstreetmap.org/way/52482668,CASS COUNTY JAIL,"","",,"",23.18018018,true,0.629921,0.582677,true,5.84252,7.889764,9.645669,,2.19685,2.511811,2.440945,7.795276,6.834646,1.425197,4.023622,2.661417,5.842527.8897640.6299210.582677,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,AZ,United States,Florence,"",85132,"",85232,1100 Bowling Road,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,https://www.ice.gov/contact/field-offices?page=5&exposed_form_display=1,(602) 257-5900,USMS CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,United States Marshals Service Contract Detention Facility,Office of Detention Oversight,2024-12-12 00:00:00,Pass,"Jun. 28-30, 2016","","",https://www.ice.gov/sites/default/files/images/detention/ccaflaz.jpg,33.0438338,-111.3717930,https://www.openstreetmap.org/way/481494922,"CCA, FLORENCE CORRECTIONAL CENTER","","",2025-12-16T13:24:26.000000+0000,"",39.405934718,false,0.023622,0.811024,true,224.598425,301.700787,296.889764,0,120.858268,56.440945,75.858268,273.976378,182.456693,60.677165,154.535433,129.464567,224.598425301.7007870.0236220.811024,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=0&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/florence-correctional-center","",https://en.wikipedia.org/wiki/Florence_Correctional_Center,""
true,LA,United States,Jena,"","",830 Pine Hill Road,71342,830 PINEHILL ROAD,LA,United States,St. Rose,70087,181 James Drive W,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,St. Rose - ERO,https://www.ice.gov/contact/field-offices?page=7&exposed_form_display=1,(504) 599-7800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-09 00:00:00,Pass,,,,https://www.ice.gov/sites/default/files/images/detention/jenadla.jpg,31.7088575,-92.1529335,https://www.openstreetmap.org/way/1373308694,CENTRAL LOUISIANA ICE PROCESSING CENTER (CLIPC),"","",2025-12-17T09:08:13.000000+0000,"",25.055445545,false,0,0.330709,true,244.433071,942.779528,803.102362,1170,133.023622,67.811024,105.519685,881.188976,671.708661,179.307087,201.787402,134.740157,244.433071942.77952800.330709,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=0&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/central-louisiana-ipc","",https://en.wikipedia.org/wiki/LaSalle_Detention_Center,""
true,KS,United States,Cottonwood Falls,"","",301 South Walnut,66845,301 SOUTH WALNUT STREET,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-13 00:00:00,Pass,,,,https://www.ice.gov/assets/pages/detention/facilities/chase.png,38.3722364,-96.5427845,https://www.openstreetmap.org/?mlat=38.3722364&mlon=-96.5427845,CHASE COUNTY JAIL,"","",2025-12-16T13:24:38.000000+0000,"",22.591049383,true,2.102362,10.188976,true,35.401574,64.905512,72.181102,0,16.976378,6.732283,20.488189,68.401575,48.133858,21.188976,24.598425,18.677165,35.40157464.9055122.10236210.188976,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=0&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/chase-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,MI,United States,SAULT STE MARIE,Sault Ste. Marie,"","",49783,325 Court Street,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(313) 771-6601,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-04-25 00:00:00,Pass,,,,https://www.ice.gov/assets/pages/detention/facilities/chippewaCoCorrFac.png,46.4977347,-84.3459656,https://www.openstreetmap.org/way/17766364,CHIPPEWA COUNTY SSM,"","",2025-12-16T13:24:43.000000+0000,"",50.415584416,false,0,0,true,6.952756,31.362205,21.787402,0,2.299213,2.874016,2.913386,30.228346,26.322835,3.023622,6.716535,2.251969,6.95275631.36220500,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=1&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/chippewa-county-correctional-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,VT,"",SOUTH BURLINGTON,"","","",05403,7 FARRELL STREET,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-04-12 00:00:00,Pass,"Apr. 24, 2025","","","",44.4464191,-73.2054841,https://www.openstreetmap.org/way/730016707,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,"","",,"",10.193548387,true,0.023622,4.992126,true,0,0.015748,1.244094,,0.023622,0,0.11811,4.889764,4.850394,0,0.15748,0.023622,00.0157480.0236224.992126,https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,"",https://en.wikipedia.org/wiki/Naval_Consolidated_Brig%2C_Miramar,""
true,KY,United States,Hopkinsville,"","","",42240,410 West 7th Street,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",,"","Sep. 21-24, 2020","","",https://www.ice.gov/sites/default/files/2025-10/detFacChristianCo.jpg,36.8675054,-87.4905017,https://www.openstreetmap.org/way/16143715,CHRISTIAN COUNTY JAIL,"","",2025-12-16T13:26:09.000000+0000,"",32.150289017,true,0.606299,0,true,20.173228,83.716535,45.283465,0,12.897638,8.244094,8.007874,75.346457,60.614173,10.102362,21.598425,12.181102,20.17322883.7165350.6062990,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=1&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/christian-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
false,NM,United States,Milan,"","","",87021,2000 Cibola Loop,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,https://www.ice.gov/contact/field-offices?page=2&exposed_form_display=1,(915) 225-1901,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-27 00:00:00,Pass,"Dec. 2, 2021","","",https://www.ice.gov/sites/default/files/images/detention/cibola.jpg,35.1697175,-107.8908919,https://www.openstreetmap.org/?mlat=35.1697175&mlon=-107.8908919,CIBOLA COUNTY CORRECTIONAL CENTER,"","",2025-12-16T13:26:15.000000+0000,"",61.168618267,false,0,0,true,27.385827,204.480315,74.133858,0,8.866142,7.818898,16.944882,198.23622,152.322835,44.259843,27.755906,7.527559,27.385827204.48031500,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=1&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/cibola-county-correctional-center","",https://en.wikipedia.org/wiki/Cibola_County_Correctional_Center,https://www.wikidata.org/wiki/Q16890398
true,OK,United States,Cushing,"","",3200 S. Kings Hwy,74023,3700 S KINGS HWY,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,PRE-OCC,2025-01-30 00:00:00,"",,,,https://www.ice.gov/sites/default/files/2025-08/detFacCimarron.png,35.9848686,-96.7674179,https://www.openstreetmap.org/?mlat=35.9848686&mlon=-96.7674179,CIMMARRON CORRECTIONAL FACILITY,CIMMARRON CORR FACILITY,"",2025-12-16T13:26:21.000000+0000,"",41.377723971,false,0,0,true,140.685039,448.346457,295.598425,0,66.771654,39.779528,49.645669,432.834646,403.96063,56.779528,77.244094,51.047244,140.685039448.34645700,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=1&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/cimarron-correctional-facility","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
true,IN,United States,Jeffersonville,"","",501 E Court Avenue,47130,501 EAST COURT AVE,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",Scheduled FY26,"",,,,https://www.ice.gov/sites/default/files/2025-04/ClarkCountyJail.jpg,38.2776820,-85.7375976,https://www.openstreetmap.org/way/279436352,CLARK COUNTY JAIL,CLARK COUNTY JAIL (IN),"",2025-12-16T13:28:47.000000+0000,"",48.494623656,true,7.551181,59.086614,true,4.944882,22.283465,38.559055,0,9.661417,2.685039,6.574803,74.944881,58.897638,18.031496,11.015748,5.92126,4.94488222.2834657.55118159.086614,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=1&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/clark-county-jail","",https://en.wikipedia.org/wiki/Clark_County_Jail,https://www.wikidata.org/wiki/Q5127193
false,IN,United States,Brazil,"","","",47834,611 East Jackson Street,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,https://www.ice.gov/contact/field-offices?page=1&exposed_form_display=1,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-06-27 00:00:00,Pass,"Mar. 10-12, 2020","","",https://www.ice.gov/sites/default/files/images/detention/claycin.jpg,39.5236693,-87.1191065,https://www.openstreetmap.org/way/1282505129,CLAY COUNTY JUSTICE CENTER,"","",2025-12-16T13:28:57.000000+0000,"",12.227172312,true,0.110236,0.818898,true,60.15748,180.031496,111.724409,0,30.677165,17.692913,30.110236,162.637795,135.622047,25.149606,47.11811,33.228346,60.15748180.0314960.1102360.818898,"https://www.ice.gov/doclib/detention/FY26_detentionStats_02122026.xlsx,https://www.ice.gov/detention-facilities?page=1&exposed_form_display=1,https://www.ice.gov/detain/detention-facilities/clay-county-jail","",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
