address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,image_url,osm.latitude,osm.longitude,osm.url,name,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,vera_id,wikipedia.page_url,wikidata.page_url
NM,"",ROSWELL,88201,3701 S ATKINSON,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,(915) 225-1901,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-12-04 00:00:00,Pass,"",33.3943282,33.3943282,https://www.openstreetmap.org/?mlat=33.3943282&mlon=-104.5229518&zoom=15,CHAVEZ DETENTION CENTER,,"",1,true,0,0,true,0,1,1, ,0,0,0,2,0,1,0,0,1,"",https://en.wikipedia.org/wiki/Clandestine_detention_center_%28Argentina%29,""
MI,United States,SAULT STE MARIE,49783,325 Court Street,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-04-25 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/chippewaCoCorrFac.png,46.4976734,46.4976734,https://www.openstreetmap.org/?mlat=46.4976734&mlon=-84.3476583&zoom=15,CHIPPEWA COUNTY SSM,2025-04-03T08:08:25.000000+0000,"",59,false,0,0,true,8,29,18, ,2,2,2,31,25,4,7,1,37,"",https://en.wikipedia.org/wiki/Kincheloe_Air_Force_Base,""
VT,"",SOUTH BURLINGTON,05403,7 FARRELL STREET,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-04-24 00:00:00,Pass,"",44.4642957,44.4642957,https://www.openstreetmap.org/?mlat=44.4642957&mlon=-73.1762730&zoom=15,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,,"",4,true,0,5,true,0,0,2, ,0,0,0,5,5,0,1,0,5,"",https://en.wikipedia.org/wiki/Naval_Consolidated_Brig%2C_Miramar,""
KY,United States,Hopkinsville,42240,410 West 7th Street,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-10/detFacChristianCo.jpg,36.8657651,36.8657651,https://www.openstreetmap.org/?mlat=36.8657651&mlon=-87.4889532&zoom=15,CHRISTIAN COUNTY JAIL,2025-10-08T05:14:35.000000+0000,"",3,true,0,1,true,21,59,29, ,10,6,3,61,43,5,20,13,81,"",https://en.wikipedia.org/wiki/Kim_Davis,""
NM,United States,Milan,87021,2000 Cibola Loop,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,(915) 225-1901,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-02-27 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/cibola.jpg,35.1697175,35.1697175,https://www.openstreetmap.org/?mlat=35.1697175&mlon=-107.8908919&zoom=15,CIBOLA COUNTY CORRECTIONAL CENTER,2025-09-02T10:02:16.000000+0000,"",20,false,0,0,true,37,178,77, ,12,8,13,181,122,54,27,11,215,"",https://en.wikipedia.org/wiki/Cibola_County_Correctional_Center,https://www.wikidata.org/wiki/Q16890398
OK,United States,Cushing,74023,3700 S KINGS HWY,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-08/detFacCimarron.png,35.9848686,35.9848686,https://www.openstreetmap.org/?mlat=35.9848686&mlon=-96.7674179&zoom=15,CIMMARRON CORRECTIONAL FACILITY,2025-08-14T10:00:45.000000+0000,"",22,false,0,2,true,186,361,237, ,63,35,43,407,329,61,95,63,549,"","",""
IN,United States,Jeffersonville,47130,501 EAST COURT AVE,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-04/ClarkCountyJail.jpg,38.2770227,38.2770227,https://www.openstreetmap.org/?mlat=38.2770227&mlon=-85.7371604&zoom=15,CLARK COUNTY JAIL,2025-05-06T04:21:19.000000+0000,"",44,true,9,51,true,8,24,45, ,9,1,2,79,57,17,12,6,92,"",https://en.wikipedia.org/wiki/Clark_County_Jail,https://www.wikidata.org/wiki/Q5127193
IN,United States,Brazil,47834,611 East Jackson Street,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-06-27 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/claycin.jpg,39.5236520,39.5236520,https://www.openstreetmap.org/?mlat=39.5236520&mlon=-87.1250154&zoom=15,CLAY COUNTY JUSTICE CENTER,2025-11-14T09:39:05.000000+0000,"",32,true,0,2,true,76,161,94, ,18,11,19,192,113,17,63,46,239,"","",""
PA,United States,McElhattan,17748,58 PINE MOUNTAIN RD,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,(215) 656-7164,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-01-16 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/clintpa.jpg,41.1597929,41.1597929,https://www.openstreetmap.org/?mlat=41.1597929&mlon=-77.3613651&zoom=15,CLINTON COUNTY CORRECTIONAL FACILITY,2025-02-10T10:56:29.000000+0000,"",65,true,4,10,true,44,29,54, ,27,4,2,55,17,28,24,19,87,"",https://en.wikipedia.org/wiki/Clinton_Correctional_Facility,""
NY,United States,Plattsburgh,12901,25 McCarthy Drive,NY,United States,Buffalo,14202,"250 Delaware Avenue, Floor 7",Upstate New York,Buffalo.Outreach@ice.dhs.gov,Buffalo Field Office,BUF,Buffalo - ERO,(716) 464-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-06-06 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/clinton.jpg,44.6960855,44.6960855,https://www.openstreetmap.org/?mlat=44.6960855&mlon=-73.4542915&zoom=15,CLINTON COUNTY JAIL,2025-07-24T08:42:31.000000+0000,"",9,true,0,1,true,0,1,0, ,0,0,0,2,2,0,0,0,2,"",https://en.wikipedia.org/wiki/Roger_Clinton_Jr.,""
IN,United States,Frankfort,46041,301 E Walnut Street,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-04/clintonSO.jpg,40.2797657,40.2797657,https://www.openstreetmap.org/?mlat=40.2797657&mlon=-86.5108244&zoom=15,CLINTON COUNTY JAIL,2025-05-06T04:26:59.000000+0000,"",18,true,3,6,true,7,10,19, ,4,4,1,16,13,5,2,5,26,"",https://en.wikipedia.org/wiki/Roger_Clinton_Jr.,""
TX,United States,Robstown,78380,4909 Farm to Market Road,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-06 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/coastalBend.jpg,27.7903032,27.7903032,https://www.openstreetmap.org/?mlat=27.7903032&mlon=-97.6688843&zoom=15,COASTAL BEND DETENTION FACILITY,2025-10-21T07:02:16.000000+0000,"",6,false,1,5,true,10,40,49, ,3,1,3,48,40,6,7,3,56,"",https://en.wikipedia.org/wiki/Federal_Correctional_Institution%2C_Atlanta,""
FL,"",NAPLES,34112,3347 TAMIAMI TRAIL E,FL,United States,Miramar,33027,2805 SW 145th Ave,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miramar Sub Office,MIA,Miramar - ERO,(954) 843-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-05 00:00:00,Pass,"",26.1421976,26.1421976,https://www.openstreetmap.org/?mlat=26.1421976&mlon=-81.7942944&zoom=15,COLLIER COUNTY JAIL,,"",5,true,1,8,true,8,13,10, ,1,0,2,27,13,7,7,4,30,"",https://en.wikipedia.org/wiki/Dominic_Fike,""
OH,"",STRYKER,43557,3151 COUNTY ROAD 2425,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",41.5036623,41.5036623,https://www.openstreetmap.org/?mlat=41.5036623&mlon=-84.4141164&zoom=15,CORRECTIONS CENTER OF NORTHWEST OHIO,,"",37,false,2,38,true,6,24,31, ,2,0,5,62,60,3,4,3,70,"",https://en.wikipedia.org/wiki/TAMAR_Education_Project,""
MN,"",BRAINERD,56401,313 LAUREL ST,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,"",46.3580221,46.3580221,https://www.openstreetmap.org/?mlat=46.3580221&mlon=-94.2008288&zoom=15,CROW WING COUNTY JAIL,,"", ,true,0,0,true,1,2,3, ,1,0,0,2,2,1,1,0,3,"",https://en.wikipedia.org/wiki/Crow_Wing_County_Courthouse_and_Jail,""
ME,United States,Portland,04102,50 County Way,MA,United States,Burlington,01803,1000 District Avenue,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",Boston.Outreach@ice.dhs.gov,Boston Field Office,BOS,Burlington - ERO,(781) 359-7500,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-09-11 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detFacilityCumberland_ME.png,43.6573605,43.6573605,https://www.openstreetmap.org/?mlat=43.6573605&mlon=-70.2586618&zoom=15,CUMBERLAND COUNTY JAIL,2025-02-10T14:13:25.000000+0000,(207) 774-5939,46,true,7,17,true,19,18,32, ,18,6,2,37,0,0,35,26,61,"",https://en.wikipedia.org/wiki/Cumberland_County_Jail,https://www.wikidata.org/wiki/Q5193875
NE,"",DAKOTA CITY,68731,1601 BROADWAY,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-12-07 00:00:00,Pass,"",42.4153516,42.4153516,https://www.openstreetmap.org/?mlat=42.4153516&mlon=-96.4185300&zoom=15,DAKOTA COUNTY JAIL,,"",27,true,2,2,true,8,9,12, ,4,2,3,12,5,7,7,2,21,"",https://en.wikipedia.org/wiki/Lynching_of_Charles_Bannon,""
TX,"",DALLAS,75202,111 WEST COMMERCE STREET,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-07-18 00:00:00,Pass,"",32.7762719,32.7762719,https://www.openstreetmap.org/?mlat=32.7762719&mlon=-96.7968559&zoom=15,DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,,"",3,true,0,0,true,0,1,0, ,0,0,0,1,1,0,0,0,1,"",https://en.wikipedia.org/wiki/Dimitrius_Underwood,""
KY,United States,Owensboro,42303,3337 Highway 144,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement, , , ,https://www.ice.gov/sites/default/files/2025-10/detFacDavissCo.jpg,37.7742152,37.7742152,https://www.openstreetmap.org/?mlat=37.7742152&mlon=-87.1133304&zoom=15,DAVIESS COUNTY DETENTION,2025-10-08T05:14:38.000000+0000,"", ,false,0,0,true,2,10,4, ,2,1,3,6,4,2,4,3,12,"","",""
UT,"",FARMINGTON,84025,800 WEST STATE STREET,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement, , , ,"",40.9804423,40.9804423,https://www.openstreetmap.org/?mlat=40.9804423&mlon=-111.8874688&zoom=15,DAVIS COUNTY,,"", ,true,0,0,true,2,3,3, ,0,0,0,4,1,3,1,0,5,"","",https://www.wikidata.org/wiki/Q5241865
NJ,United States,Newark,07105,451 Doremus Avenue,NJ,United States,Newark,07102,970 Broad St. 11th Floor,New Jersey,Newark.Outreach@ice.dhs.gov,Newark Field Office,NEW,Newark - ERO,(862) 445-9200,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-08-28 00:00:00,Pass,https://www.ice.gov/sites/default/files/2025-05/detFacDelaney.png,40.7356570,40.7356570,https://www.openstreetmap.org/?mlat=40.7356570&mlon=-74.1723667&zoom=15,DELANEY HALL DETENTION FACILITY,2025-09-15T09:47:56.000000+0000,"",14,true,4,53,true,70,680,331,700,2,21,41,744,683,122,2,0,807,"",https://en.wikipedia.org/wiki/Newark_immigration_detention_center_incident,""
CO,United States,Aurora,80010,3130 OAKLAND ST,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,Denver Field Office,DEN,Centennial - ERO,(720) 873-2899,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-02-15 00:00:00,Pass,https://www.ice.gov/sites/default/files/images/detention/denicdf.jpg,39.7405111,39.7405111,https://www.openstreetmap.org/?mlat=39.7405111&mlon=-104.8309940&zoom=15,DENVER CONTRACT DETENTION FACILITY,2025-11-18T08:59:14.000000+0000,"",87,true,24,76,true,341,705,530,600,139,68,91,848,449,236,303,158,1146,"",https://en.wikipedia.org/wiki/GEO_Group,""
GU,United States,Hagatna,96910,203 Aspinall Avenue,CA,United States,San Francisco,94111,630 Sansome Street Rm 590,"Northern California, Hawaii, Guam, Saipan",SanFrancisco.Outreach@ice.dhs.gov,San Francisco Field Office,SFR,San Francisco - ERO,(415) 365-8800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-04-11 00:00:00,Pass,https://www.ice.gov/assets/pages/detention/facilities/guam.png,13.4748148,13.4748148,https://www.openstreetmap.org/?mlat=13.4748148&mlon=144.7516191&zoom=15,DEPARTMENT OF CORRECTIONS HAGATNA,2025-02-10T13:46:18.000000+0000,"", ,false,0,1,true,4,10,3, ,4,0,0,11,2,9,5,0,15,"",https://en.wikipedia.org/wiki/Guam_Department_of_Corrections,""
